"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2232030",430770,823,2019,4
"2232049",430920,2110,2019,14
"2232057",431340,1423,2019,4
"2232073",430390,543,2019,7
"2232081",430060,2157,2019,21
"2232103",430310,1483,2019,19
"2232138",430640,134,2019,1
"2232146",431340,2110,2019,15
"2232154",431990,1730,2019,13
"2232162",432000,1154,2019,2
"2232170",431480,1,2019,0
"2232189",431080,102,2019,2
"2232928",430450,500,2019,4
"2232995",431560,960,2019,0
"2233312",431880,449,2019,2
"2233320",431450,3,2019,0
"2233339",431420,5,2019,0
"2233347",431460,11,2019,0
"2233355",431850,4,2019,0
"2233371",431880,1,2019,0
"2233398",431730,399,2019,0
"2233401",431100,441,2019,4
"2233428",430130,7,2019,0
"2234335",431402,1,2019,0
"2234386",430010,9,2019,0
"2234408",432070,3,2019,0
"2234416",430280,416,2019,1
"2234424",430120,145,2019,1
"2234432",430690,225,2019,0
"2234467",431402,1,2019,0
"2235307",430530,1,2019,0
"2235323",431370,630,2019,4
"2235366",432195,5,2019,0
"2235404",432010,716,2019,8
"2235412",431610,9,2019,0
"2235420",431610,30,2019,0
"2235447",431620,63,2019,0
"2235609",430440,537,2019,1
"2236338",432253,8,2019,1
"2236354",432270,22,2019,0
"2236362",430420,349,2019,0
"2236370",432260,874,2019,2
"2236516",430210,1,2019,0
"2237148",431490,1,2019,0
"2237253",431490,3434,2019,147
"2237261",431490,2,2019,0
"2237563",431490,2,2019,0
"2237571",431490,3834,2019,66
"2237598",431490,3129,2019,18
"2237601",431490,3022,2019,80
"2237822",431490,1848,2019,70
"2237849",431490,22,2019,19
"2238403",431400,1,2019,0
"2238810",432030,39,2019,0
"2240335",430790,655,2019,3
"2241021",430210,1779,2019,6
"2241048",432250,1266,2019,11
"2241072",430080,108,2019,0
"2241102",431320,148,2019,0
"2241129",430235,2,2019,0
"2241137",430480,190,2019,0
"2241145",430820,303,2019,3
"2241153",430910,757,2019,5
"2241161",431330,432,2019,4
"2241218",431400,93,2019,1
"2241226",431900,167,2019,0
"2244098",431120,57,2019,0
"2244101",430800,15,2019,0
"2244128",431310,98,2019,1
"2244136",431980,2,2019,0
"2244187",431210,1,2019,0
"2244209",431447,4,2019,1
"2244217",430840,2,2019,0
"2244225",432220,185,2019,2
"2244268",431690,70,2019,0
"2244276",431690,1315,2019,9
"2244292",431690,310,2019,1
"2244306",431690,2327,2019,25
"2244314",431940,7,2019,0
"2244322",431960,29,2019,0
"2244330",431810,6,2019,0
"2244349",431740,19,2019,0
"2244357",431740,736,2019,7
"2246740",432090,459,2019,1
"2246767",431660,352,2019,0
"2246791",431860,18,2019,0
"2246813",430750,386,2019,1
"2246872",430490,8,2019,0
"2246910",431265,269,2019,3
"2246929",431410,844,2019,10
"2246937",430630,3,2019,0
"2246953",431180,688,2019,4
"2246961",432080,508,2019,1
"2246988",431410,3241,2019,37
"2247038",431220,2,2019,0
"2247062",431130,1,2019,0
"2248190",432240,1749,2019,7
"2248204",431830,718,2019,7
"2248212",431710,16,2019,0
"2248220",431710,994,2019,1
"2248239",431640,538,2019,1
"2248247",431530,226,2019,0
"2248271",431060,431,2019,2
"2248298",431800,886,2019,10
"2248328",430040,947,2019,9
"2249472",430700,907,2019,9
"2249502",430090,17,2019,0
"2249510",430890,183,2019,1
"2249537",432290,1,2019,0
"2249618",431190,1,2019,0
"2249626",430755,48,2019,0
"2250675",430430,44,2019,0
"2250713",431930,1,2019,0
"2250772",430960,173,2019,0
"2250802",430370,33,2019,1
"2250810",431500,1,2019,0
"2250829",431790,221,2019,0
"2250837",432180,595,2019,1
"2252023",430240,85,2019,2
"2252058",430245,82,2019,0
"2252082",431515,2,2019,0
"2252120",430830,1,2019,0
"2252139",431030,48,2019,1
"2252155",430070,1,2019,0
"2252163",430140,11,2019,0
"2252198",430100,380,2019,4
"2252228",430680,607,2019,6
"2252244",432145,565,2019,6
"2252260",430780,889,2019,12
"2252287",431140,1451,2019,27
"2252295",431440,79,2019,1
"2252341",431440,633,2019,1
"2252694",431440,913,2019,10
"2253046",431440,1750,2019,9
"2253054",431440,1566,2019,7
"2253666",431440,2,2019,0
"2254611",431720,1561,2019,4
"2254956",431390,516,2019,2
"2254964",431680,2099,2019,26
"2255154",431680,1,2019,0
"2255928",431680,9,2019,0
"2255936",431680,48,2019,0
"2257467",432170,10,2019,0
"2257548",430350,1177,2019,16
"2257556",431240,1053,2019,5
"2257564",431600,22,2019,0
"2257572",432110,1,2019,0
"2257645",430860,416,2019,4
"2257815",431350,1256,2019,9
"2259850",430330,35,2019,0
"2259869",430520,31,2019,0
"2259893",431890,719,2019,2
"2259907",431750,1458,2019,8
"2259931",430950,17,2019,0
"2259974",431630,3,2019,0
"2259982",431510,26,2019,1
"2260050",432040,154,2019,0
"2260328",430150,1,2019,0
"2261057",431020,1127,2019,3
"2261065",431780,420,2019,0
"2261073",431780,1,2019,0
"2261103",430540,37,2019,0
"2261111",430570,25,2019,0
"2261987",430160,1883,2019,5
"2262002",430660,353,2019,0
"2262010",430003,77,2019,4
"2262029",431150,5,2019,0
"2262274",430470,846,2019,2
"2262568",431490,2527,2019,21
"2263823",430610,322,2019,7
"2263858",430610,620,2019,9
"2263866",430845,1,2019,0
"2263882",431645,57,2019,0
"2263890",431670,106,2019,0
"2264587",431490,1,2019,0
"2265052",431490,2527,2019,21
"2265060",431490,5,2019,0
"2265184",431490,3,2019,0
"2265885",430020,8,2019,0
"2265958",430270,2,2019,0
"2266474",430300,1180,2019,9
"2693402",431490,2,2019,0
"2693801",431490,1,2019,0
"2700840",432160,1,2019,0
"2707632",430760,261,2019,2
"2707675",431560,1822,2019,22
"2707780",430543,1,2019,0
"2707918",430700,1171,2019,8
"2707950",432150,770,2019,4
"2707969",430463,1158,2019,11
"2707977",432280,363,2019,1
"2708000",430600,117,2019,1
"2792974",431570,364,2019,0
"2793008",432160,1374,2019,9
"2793237",430940,340,2019,1
"2817861",431560,2,2019,0
"2817888",431560,2,2019,0
"3006522",431490,3710,2019,31
"3006565",431450,3,2019,1
"3007847",431490,2794,2019,14
"3019403",431440,2,2019,0
"3045331",430190,1,2019,0
"3049442",431760,2,2019,0
"3141330",431410,77,2019,0
"3213943",431340,1308,2019,12
"3356868",430510,1815,2019,17
"3370895",430110,3,2019,0
"3443795",431490,1,2019,0
"3506959",431020,527,2019,3
"3508528",430460,3435,2019,22
"3596338",430160,22,2019,0
"3622037",431490,1,2019,0
"3626245",430460,1,2019,0
"3750566",431490,1,2019,0
"3819590",431130,501,2019,6
"3913392",431710,41,2019,0
"4067622",432000,1,2019,0
"5005264",431490,6,2019,0
"5026253",431490,4,2019,0
"5223962",432300,618,2019,6
"5384117",432140,770,2019,6
"5395674",431000,270,2019,3
"5433509",431690,1,2019,0
"5602742",430360,1,2019,0
"5699525",430290,2,2019,0
"5729297",432230,69,2019,0
"5922216",431690,1333,2019,8
"6011926",430230,11,2019,0
"6014194",430810,89,2019,0
"6131913",430930,219,2019,0
"6525636",432010,12,2019,0
"6560830",432070,3,2019,0
"6844138",430640,118,2019,0
"6867294",431340,1,2019,0
"6900836",430235,1,2019,0
"7145594",431490,104,2019,9
"7151888",431750,353,2019,0
"7365640",430910,1,2019,0
"7376421",430460,1,2019,0
"7445032",431140,2,2019,0
"7492359",430510,1,2019,0
"7513151",431490,4,2019,0
"7705603",431490,2,2019,0
"8007209",432300,169,2019,0
"9016554",432070,373,2019,0
"9087710",431490,1,2019,0
"9563873",432130,4,2019,0
"9728317",430510,1,2019,0
"0000300",430040,23,2020,0
"0181927",430930,1,2020,0
"2223538",430510,1769,2020,22
"2223546",430510,1483,2020,12
"2223570",430510,1427,2020,7
"2223929",432135,2,2020,0
"2224607",431365,1,2020,0
"2224615",431250,2,2020,0
"2224860",430676,2,2020,0
"2225328",430930,1,2020,0
"2225913",430930,5,2020,0
"2226766",431010,3,2020,0
"2227622",430650,1,2020,0
"2227665",431010,1064,2020,9
"2227711",430650,2,2020,0
"2227738",430110,3,2020,0
"2227762",431405,1312,2020,9
"2227770",431820,1,2020,0
"2227886",431840,1081,2020,4
"2227908",431950,60,2020,0
"2227924",430535,1,2020,0
"2227932",432120,2,2020,0
"2227959",431240,628,2020,7
"2228556",431470,155,2020,0
"2228564",430050,2,2020,0
"2228602",430850,447,2020,4
"2228610",432020,581,2020,1
"2228653",431050,2,2020,0
"2228688",431270,332,2020,0
"2228726",432190,489,2020,1
"2228734",431590,105,2020,0
"2231077",430905,1,2020,0
"2232022",431870,2117,2020,6
"2232030",430770,760,2020,1
"2232049",430920,1766,2020,13
"2232057",431340,1421,2020,13
"2232073",430390,603,2020,2
"2232081",430060,2018,2020,18
"2232103",430310,1567,2020,10
"2232146",431340,2107,2020,11
"2232154",431990,1590,2020,11
"2232162",432000,1070,2020,8
"2232170",431480,1,2020,0
"2232189",431080,68,2020,1
"2232928",430450,520,2020,0
"2232995",431560,1008,2020,4
"2233312",431880,481,2020,0
"2233320",431450,6,2020,0
"2233339",431420,8,2020,0
"2233347",431460,7,2020,0
"2233355",431850,8,2020,0
"2233363",430063,1,2020,0
"2233371",431880,3,2020,0
"2233398",431730,381,2020,3
"2233401",431100,442,2020,0
"2233428",430130,3,2020,0
"2234386",430010,9,2020,1
"2234408",432070,8,2020,0
"2234416",430280,372,2020,3
"2234424",430120,192,2020,5
"2234432",430690,223,2020,1
"2234467",431402,1,2020,0
"2234505",432010,1,2020,0
"2235323",431370,625,2020,2
"2235404",432010,689,2020,8
"2235412",431610,4,2020,0
"2235420",431610,64,2020,0
"2235447",431620,84,2020,0
"2235609",430440,546,2020,5
"2235919",430420,21,2020,0
"2236338",432253,4,2020,0
"2236354",432270,16,2020,0
"2236362",430420,312,2020,0
"2236370",432260,825,2020,4
"2236516",430210,3,2020,0
"2237148",431490,2,2020,0
"2237199",431490,1,2020,0
"2237253",431490,2965,2020,188
"2237563",431490,2,2020,0
"2237571",431490,3589,2020,54
"2237598",431490,3322,2020,21
"2237601",431490,2881,2020,77
"2237822",431490,2229,2020,59
"2237849",431490,17,2020,15
"2238012",430910,1,2020,0
"2238403",431400,3,2020,0
"2238810",432030,41,2020,0
"2240335",430790,673,2020,5
"2241013",430645,1,2020,0
"2241021",430210,1681,2020,12
"2241048",432250,1309,2020,9
"2241072",430080,111,2020,1
"2241102",431320,165,2020,1
"2241110",430230,1,2020,0
"2241129",430235,1,2020,0
"2241137",430480,167,2020,1
"2241145",430820,330,2020,0
"2241153",430910,725,2020,3
"2241161",431330,444,2020,1
"2241218",431400,116,2020,0
"2241226",431900,148,2020,0
"2242516",431690,1,2020,0
"2244098",431120,53,2020,0
"2244101",430800,31,2020,0
"2244128",431310,129,2020,1
"2244136",431980,1,2020,0
"2244152",431110,2,2020,0
"2244187",431210,1,2020,0
"2244225",432220,177,2020,1
"2244233",431550,1,2020,0
"2244241",430290,2,2020,0
"2244268",431690,54,2020,0
"2244276",431690,1301,2020,21
"2244292",431690,209,2020,0
"2244306",431690,2187,2020,30
"2244314",431940,4,2020,0
"2244322",431960,10,2020,0
"2244330",431810,6,2020,0
"2244349",431740,21,2020,0
"2244357",431740,662,2020,2
"2246740",432090,413,2020,3
"2246767",431660,386,2020,0
"2246791",431860,1,2020,0
"2246813",430750,457,2020,2
"2246902",431265,1,2020,0
"2246910",431265,273,2020,2
"2246929",431410,1254,2020,5
"2246937",430630,2,2020,0
"2246953",431180,759,2020,9
"2246961",432080,518,2020,3
"2246988",431410,2644,2020,35
"2247038",431220,2,2020,0
"2248190",432240,1633,2020,4
"2248204",431830,669,2020,9
"2248212",431710,13,2020,0
"2248220",431710,993,2020,6
"2248239",431640,499,2020,12
"2248247",431530,268,2020,2
"2248271",431060,429,2020,1
"2248298",431800,836,2020,5
"2248328",430040,883,2020,8
"2249472",430700,926,2020,4
"2249502",430090,18,2020,0
"2249510",430890,179,2020,2
"2249626",430755,54,2020,1
"2250675",430430,39,2020,0
"2250772",430960,176,2020,0
"2250802",430370,66,2020,0
"2250810",431500,1,2020,0
"2250829",431790,177,2020,0
"2250837",432180,566,2020,1
"2252023",430240,86,2020,1
"2252058",430245,13,2020,0
"2252120",430830,1,2020,0
"2252139",431030,64,2020,1
"2252163",430140,9,2020,0
"2252198",430100,435,2020,2
"2252228",430680,628,2020,5
"2252244",432145,682,2020,8
"2252260",430780,880,2020,11
"2252287",431140,1403,2020,17
"2252295",431440,112,2020,1
"2252341",431440,519,2020,2
"2252694",431440,997,2020,23
"2253046",431440,2443,2020,13
"2253054",431440,522,2020,3
"2254344",431720,3,2020,0
"2254611",431720,1501,2020,5
"2254956",431390,534,2020,1
"2254964",431680,1979,2020,13
"2255928",431680,5,2020,0
"2255936",431680,44,2020,0
"2257467",432170,6,2020,0
"2257548",430350,1189,2020,11
"2257556",431240,1006,2020,11
"2257564",431600,16,2020,0
"2257572",432110,2,2020,0
"2257645",430860,433,2020,2
"2257726",431033,1,2020,0
"2257785",430545,1,2020,0
"2257815",431350,1395,2020,5
"2259869",430520,46,2020,0
"2259893",431890,712,2020,6
"2259907",431750,1328,2020,16
"2259982",431510,6,2020,0
"2260050",432040,172,2020,2
"2261057",431020,1128,2020,10
"2261065",431780,462,2020,0
"2261103",430540,28,2020,0
"2261111",430570,23,2020,0
"2261987",430160,1673,2020,4
"2262002",430660,367,2020,1
"2262010",430003,101,2020,0
"2262029",431150,4,2020,0
"2262274",430470,824,2020,4
"2262568",431490,1059,2020,9
"2263823",430610,327,2020,5
"2263858",430610,621,2020,6
"2263866",430845,1,2020,0
"2263882",431645,72,2020,1
"2263890",431670,99,2020,0
"2265052",431490,3569,2020,28
"2265060",431490,4,2020,0
"2265168",431490,6,2020,0
"2265885",430020,10,2020,0
"2265893",430970,1,2020,0
"2265958",430270,2,2020,0
"2266148",430466,1,2020,0
"2266474",430300,1214,2020,4
"2693801",431490,1,2020,1
"2707675",431560,1698,2020,17
"2707780",430543,1,2020,0
"2707918",430700,1063,2020,8
"2707950",432150,734,2020,6
"2707969",430463,1099,2020,11
"2707977",432280,374,2020,3
"2708000",430600,125,2020,0
"2792974",431570,387,2020,0
"2793008",432160,1458,2020,10
"2793237",430940,332,2020,1
"2811847",431490,1,2020,0
"2817853",431560,1,2020,0
"2817888",431560,1,2020,0
"2818183",431450,1,2020,0
"3006522",431490,3580,2020,30
"3007847",431490,2072,2020,17
"3019403",431440,1,2020,0
"3023168",431490,1,2020,0
"3045331",430190,1,2020,0
"3049442",431760,2,2020,0
"3141330",431410,108,2020,2
"3149153",430810,21,2020,0
"3213943",431340,1402,2020,9
"3338916",431490,1,2020,0
"3356868",430510,1958,2020,19
"3368408",431560,1,2020,0
"3378691",430580,1,2020,0
"3443795",431490,3,2020,1
"3506959",431020,564,2020,5
"3508528",430460,3420,2020,29
"3596338",430160,9,2020,0
"3819590",431130,523,2020,0
"3849252",430810,1,2020,0
"3913392",431710,11,2020,0
"3979938",431490,1,2020,0
"5005264",431490,3,2020,0
"5026253",431490,1,2020,0
"5223962",432300,730,2020,8
"5230241",431290,1,2020,0
"5287901",431490,3,2020,0
"5384117",432140,742,2020,6
"5395674",431000,224,2020,0
"5477948",431490,1,2020,0
"5729297",432230,86,2020,0
"5922216",431690,1258,2020,10
"6011926",430230,8,2020,0
"6014194",430810,92,2020,2
"6131913",430930,133,2020,1
"6389104",431760,4,2020,0
"6473415",431340,1,2020,0
"6518214",430520,1,2020,0
"6537650",431490,1,2020,0
"6560830",432070,16,2020,0
"6813895",432160,1,2020,0
"6844138",430640,311,2020,2
"6867294",431340,1,2020,0
"6900836",430235,1,2020,0
"7015887",431690,1,2020,0
"7054254",430460,1,2020,0
"7091702",431690,1,2020,0
"7114893",431490,1,2020,0
"7145594",431490,109,2020,5
"7151888",431750,414,2020,2
"7363559",430160,1,2020,0
"7365640",430910,1,2020,0
"7376421",430460,1,2020,0
"7513151",431490,2,2020,0
"7533446",431490,3,2020,0
"7648960",431447,1,2020,0
"7658273",430905,1,2020,0
"7932219",431690,1,2020,0
"7953429",431490,1,2020,0
"8007209",432300,1,2020,0
"9016554",432070,309,2020,1
"0000296",431490,1,2021,0
"0000300",430040,5,2021,0
"0181927",430930,14,2021,0
"2223538",430510,1815,2021,25
"2223546",430510,1435,2021,6
"2223570",430510,1238,2021,5
"2224127",430163,2,2021,0
"2224607",431365,2,2021,0
"2224615",431250,1,2021,0
"2227665",431010,1094,2021,6
"2227673",432200,1,2021,0
"2227711",430650,1,2021,0
"2227762",431405,1172,2021,12
"2227886",431840,977,2021,3
"2227908",431950,70,2021,1
"2227959",431240,578,2021,5
"2227983",432020,3,2021,0
"2228556",431470,162,2021,6
"2228602",430850,430,2021,0
"2228610",432020,612,2021,4
"2228688",431270,301,2021,1
"2228726",432190,470,2021,1
"2228734",431590,98,2021,1
"2230240",430460,1,2021,0
"2232014",430460,1,2021,0
"2232022",431870,2192,2021,2
"2232030",430770,673,2021,1
"2232049",430920,1740,2021,4
"2232057",431340,1369,2021,13
"2232073",430390,558,2021,0
"2232081",430060,2407,2021,37
"2232103",430310,1384,2021,11
"2232146",431340,1956,2021,20
"2232154",431990,1511,2021,16
"2232162",432000,955,2021,14
"2232189",431080,55,2021,0
"2232928",430450,506,2021,0
"2232995",431560,832,2021,1
"2233312",431880,414,2021,3
"2233320",431450,3,2021,0
"2233339",431420,4,2021,1
"2233347",431460,4,2021,0
"2233355",431850,6,2021,0
"2233371",431880,2,2021,0
"2233398",431730,339,2021,1
"2233401",431100,422,2021,0
"2233428",430130,1,2021,0
"2234386",430010,25,2021,0
"2234408",432070,2,2021,0
"2234416",430280,375,2021,2
"2234424",430120,180,2021,2
"2234432",430690,239,2021,0
"2234467",431402,1,2021,0
"2235323",431370,651,2021,4
"2235404",432010,656,2021,7
"2235412",431610,3,2021,0
"2235420",431610,96,2021,0
"2235447",431620,66,2021,1
"2235609",430440,498,2021,2
"2236338",432253,6,2021,0
"2236354",432270,20,2021,0
"2236362",430420,342,2021,0
"2236370",432260,729,2021,4
"2236516",430210,2,2021,0
"2236907",430480,1,2021,0
"2237253",431490,2841,2021,171
"2237261",431490,3,2021,0
"2237571",431490,2903,2021,50
"2237598",431490,3121,2021,16
"2237601",431490,2497,2021,115
"2237822",431490,2674,2021,84
"2237849",431490,25,2021,21
"2238357",431320,1,2021,0
"2238403",431400,1,2021,0
"2238810",432030,29,2021,0
"2240335",430790,610,2021,2
"2241013",430645,1,2021,0
"2241021",430210,1732,2021,18
"2241048",432250,1234,2021,7
"2241072",430080,97,2021,0
"2241102",431320,149,2021,0
"2241137",430480,177,2021,3
"2241145",430820,344,2021,2
"2241153",430910,619,2021,4
"2241161",431330,332,2021,3
"2241218",431400,89,2021,0
"2241226",431900,134,2021,1
"2243466",431690,1,2021,0
"2243474",431690,2,2021,0
"2244098",431120,3,2021,0
"2244101",430800,17,2021,0
"2244128",431310,96,2021,0
"2244152",431110,2,2021,1
"2244217",430840,1,2021,0
"2244225",432220,202,2021,4
"2244233",431550,1,2021,0
"2244241",430290,2,2021,0
"2244268",431690,64,2021,0
"2244276",431690,1250,2021,13
"2244292",431690,204,2021,0
"2244306",431690,2186,2021,38
"2244314",431940,4,2021,0
"2244322",431960,7,2021,0
"2244330",431810,3,2021,0
"2244349",431740,20,2021,0
"2244357",431740,637,2021,6
"2244993",430750,1,2021,0
"2246740",432090,442,2021,4
"2246767",431660,383,2021,1
"2246813",430750,424,2021,1
"2246872",430490,1,2021,0
"2246910",431265,259,2021,1
"2246929",431410,1344,2021,11
"2246953",431180,745,2021,8
"2246961",432080,574,2021,2
"2246988",431410,2497,2021,36
"2248190",432240,1615,2021,1
"2248204",431830,616,2021,11
"2248212",431710,20,2021,1
"2248220",431710,924,2021,4
"2248239",431640,515,2021,1
"2248247",431530,248,2021,0
"2248271",431060,402,2021,4
"2248298",431800,831,2021,2
"2248328",430040,942,2021,7
"2249472",430700,889,2021,7
"2249502",430090,15,2021,0
"2249510",430890,185,2021,2
"2249626",430755,58,2021,1
"2250675",430430,44,2021,0
"2250721",432230,1,2021,0
"2250772",430960,195,2021,0
"2250802",430370,50,2021,0
"2250829",431790,196,2021,0
"2250837",432180,542,2021,1
"2252007",431205,2,2021,0
"2252023",430240,76,2021,0
"2252058",430245,5,2021,0
"2252082",431515,1,2021,1
"2252139",431030,61,2021,1
"2252163",430140,5,2021,0
"2252198",430100,428,2021,2
"2252228",430680,524,2021,8
"2252244",432145,701,2021,2
"2252252",432130,1,2021,1
"2252260",430780,786,2021,7
"2252287",431140,1443,2021,24
"2252295",431440,89,2021,0
"2252341",431440,526,2021,1
"2252694",431440,1274,2021,7
"2253046",431440,2491,2021,2
"2253054",431440,141,2021,0
"2254611",431720,1491,2021,9
"2254956",431390,479,2021,0
"2254964",431680,2002,2021,18
"2255928",431680,7,2021,0
"2255936",431680,12,2021,0
"2257467",432170,4,2021,0
"2257548",430350,1083,2021,8
"2257556",431240,1044,2021,8
"2257564",431600,29,2021,1
"2257572",432110,1,2021,0
"2257645",430860,404,2021,3
"2257696",431033,1,2021,0
"2257785",430545,2,2021,0
"2257815",431350,1330,2021,1
"2257890",431750,1,2021,0
"2259869",430520,50,2021,0
"2259893",431890,650,2021,9
"2259907",431750,1274,2021,6
"2259931",430950,1,2021,0
"2259958",431770,1,2021,0
"2259982",431510,3,2021,0
"2260050",432040,145,2021,0
"2261057",431020,1064,2021,10
"2261065",431780,438,2021,1
"2261103",430540,18,2021,0
"2261111",430570,17,2021,0
"2261669",431417,1,2021,0
"2261820",430435,1,2021,0
"2261987",430160,1645,2021,16
"2261995",430160,1,2021,0
"2262002",430660,321,2021,2
"2262010",430003,117,2021,0
"2262029",431150,5,2021,0
"2262274",430470,842,2021,4
"2263769",432030,1,2021,0
"2263823",430610,315,2021,0
"2263858",430610,614,2021,1
"2263874",431643,1,2021,0
"2263882",431645,70,2021,0
"2263890",431670,64,2021,0
"2265052",431490,3806,2021,33
"2265060",431490,1,2021,0
"2265168",431490,1,2021,0
"2265184",431490,10,2021,0
"2265885",430020,6,2021,0
"2265893",430970,1,2021,0
"2265958",430270,2,2021,0
"2266326",430300,2,2021,0
"2266474",430300,1060,2021,9
"2693801",431490,1,2021,0
"2707616",431417,1,2021,0
"2707675",431560,1687,2021,20
"2707918",430700,1086,2021,2
"2707950",432150,760,2021,3
"2707969",430463,1058,2021,0
"2707977",432280,392,2021,1
"2708000",430600,106,2021,0
"2792974",431570,345,2021,0
"2793008",432160,1315,2021,9
"2793237",430940,318,2021,2
"2817853",431560,2,2021,1
"2817861",431560,1,2021,0
"2817888",431560,2,2021,0
"2818558",431560,1,2021,0
"3006522",431490,3511,2021,20
"3007847",431490,2027,2021,10
"3019403",431440,8,2021,0
"3049442",431760,1,2021,0
"3141330",431410,96,2021,1
"3149153",430810,8,2021,0
"3213943",431340,1343,2021,10
"3338916",431490,1,2021,0
"3356868",430510,1829,2021,18
"3443795",431490,1,2021,0
"3506959",431020,499,2021,5
"3508528",430460,3315,2021,30
"3567664",431490,1,2021,0
"3582795",431340,1,2021,0
"3596338",430160,3,2021,0
"3626245",430460,2,2021,0
"3819590",431130,517,2021,0
"3913392",431710,16,2021,0
"5005264",431490,2,2021,0
"5026253",431490,6,2021,0
"5223962",432300,164,2021,1
"5363640",431490,1,2021,0
"5384117",432140,831,2021,7
"5395674",431000,227,2021,0
"5410169",432250,1,2021,0
"5477948",431490,1,2021,0
"5602742",430360,1,2021,0
"5729297",432230,69,2021,0
"5922216",431690,1056,2021,7
"6011926",430230,11,2021,0
"6014194",430810,123,2021,0
"6131913",430930,1,2021,0
"6389104",431760,2,2021,0
"6550266",431490,11,2021,0
"6560830",432070,15,2021,0
"6844138",430640,229,2021,0
"6900836",430235,1,2021,0
"6976670",431490,1,2021,0
"6978967",431490,1,2021,0
"7145594",431490,20,2021,0
"7151888",431750,399,2021,3
"7365640",430910,12,2021,0
"7513151",431490,3,2021,0
"7525532",430190,1,2021,0
"7675992",431490,1,2021,0
"7897162",432160,1,2021,0
"7900376",431490,1,2021,0
"7989954",431490,1,2021,0
"8007209",432300,1,2021,0
"9016554",432070,327,2021,1
"9029540",431340,1,2021,0
"9807292",431490,2,2021,0
"9931511",431490,2,2021,0
"0000296",431490,1,2022,0
"0000300",430040,9,2022,0
"0181927",430930,10,2022,0
"0533696",431340,2,2022,0
"2223538",430510,1744,2022,27
"2223546",430510,1338,2022,5
"2223570",430510,1304,2022,6
"2224127",430163,1,2022,0
"2224615",431250,1,2022,0
"2224860",430676,1,2022,0
"2226693",431225,1,2022,0
"2227665",431010,1133,2022,9
"2227711",430650,1,2022,0
"2227762",431405,1243,2022,9
"2227770",431820,1,2022,0
"2227886",431840,930,2022,6
"2227908",431950,33,2022,0
"2227932",432120,1,2022,0
"2227959",431240,595,2022,4
"2227983",432020,2,2022,0
"2228556",431470,189,2022,0
"2228602",430850,388,2022,1
"2228610",432020,657,2022,2
"2228653",431050,1,2022,0
"2228688",431270,309,2022,4
"2228726",432190,491,2022,1
"2228734",431590,103,2022,0
"2230402",430390,11,2022,0
"2232022",431870,2016,2022,5
"2232030",430770,688,2022,1
"2232049",430920,1673,2022,6
"2232057",431340,1379,2022,4
"2232073",430390,511,2022,1
"2232081",430060,2334,2022,34
"2232103",430310,1188,2022,11
"2232146",431340,1938,2022,7
"2232154",431990,1455,2022,13
"2232162",432000,930,2022,6
"2232170",431480,1,2022,0
"2232189",431080,59,2022,1
"2232197",430130,1,2022,0
"2232928",430450,471,2022,0
"2232995",431560,685,2022,3
"2233312",431880,385,2022,0
"2233320",431450,3,2022,0
"2233339",431420,5,2022,0
"2233347",431460,4,2022,0
"2233355",431850,5,2022,0
"2233363",430063,1,2022,0
"2233371",431880,3,2022,0
"2233398",431730,299,2022,1
"2233401",431100,403,2022,1
"2233428",430130,6,2022,0
"2234386",430010,32,2022,2
"2234408",432070,8,2022,0
"2234416",430280,259,2022,1
"2234424",430120,210,2022,3
"2234432",430690,237,2022,1
"2234467",431402,1,2022,0
"2235323",431370,568,2022,10
"2235404",432010,617,2022,2
"2235412",431610,5,2022,0
"2235420",431610,140,2022,1
"2235447",431620,51,2022,0
"2235609",430440,479,2022,0
"2236338",432253,8,2022,0
"2236354",432270,25,2022,0
"2236362",430420,307,2022,0
"2236370",432260,806,2022,6
"2236516",430210,4,2022,0
"2237148",431490,1,2022,0
"2237253",431490,2997,2022,190
"2237261",431490,1,2022,0
"2237571",431490,3197,2022,63
"2237598",431490,2895,2022,16
"2237601",431490,2800,2022,99
"2237822",431490,2320,2022,60
"2237849",431490,25,2022,20
"2238810",432030,39,2022,0
"2239566",430510,1,2022,0
"2240335",430790,683,2022,5
"2241021",430210,1714,2022,30
"2241048",432250,1200,2022,5
"2241072",430080,86,2022,0
"2241102",431320,161,2022,0
"2241110",430230,2,2022,0
"2241137",430480,151,2022,3
"2241145",430820,308,2022,1
"2241153",430910,657,2022,3
"2241161",431330,382,2022,8
"2241218",431400,97,2022,0
"2241226",431900,82,2022,0
"2243563",431690,1,2022,0
"2244098",431120,34,2022,0
"2244101",430800,13,2022,0
"2244128",431310,90,2022,0
"2244136",431980,3,2022,0
"2244152",431110,4,2022,0
"2244187",431210,1,2022,0
"2244209",431447,1,2022,0
"2244225",432220,105,2022,1
"2244268",431690,54,2022,0
"2244276",431690,1251,2022,16
"2244292",431690,190,2022,1
"2244306",431690,2218,2022,41
"2244314",431940,2,2022,0
"2244322",431960,8,2022,0
"2244330",431810,5,2022,0
"2244349",431740,27,2022,0
"2244357",431740,673,2022,3
"2246740",432090,479,2022,7
"2246767",431660,405,2022,1
"2246805",432050,1,2022,1
"2246813",430750,375,2022,3
"2246821",430550,2,2022,0
"2246910",431265,218,2022,1
"2246929",431410,1448,2022,14
"2246937",430630,1,2022,0
"2246953",431180,693,2022,3
